account_value,date
9814.8443587131,2023-03-24 06:05:00
9835.077558299969,2023-03-24 06:10:00
9829.559785537194,2023-03-24 06:15:00
9845.353486304351,2023-03-24 06:20:00
9848.802685032853,2023-03-24 06:25:00
9849.0528927084,2023-03-24 06:30:00
9846.97546201668,2023-03-24 06:35:00
9838.511683924564,2023-03-24 06:40:00
9708.655536676417,2023-03-24 06:45:00
9779.223730927328,2023-03-24 06:50:00
9719.832568381797,2023-03-24 06:55:00
9740.203854410867,2023-03-24 07:00:00
9764.585076154093,2023-03-24 07:05:00
9752.888708936642,2023-03-24 07:10:00
9778.795393830904,2023-03-24 07:15:00
9798.675292482594,2023-03-24 07:20:00
9799.852016453216,2023-03-24 07:25:00
9755.100086501161,2023-03-24 07:30:00
9780.61909473441,2023-03-24 07:35:00
9807.065567711512,2023-03-24 07:40:00
9801.81020508326,2023-03-24 07:45:00
9786.534514214913,2023-03-24 07:50:00
9793.647349673876,2023-03-24 07:55:00
9784.664561545918,2023-03-24 08:00:00
9780.035022443006,2023-03-24 08:05:00
9768.786684483508,2023-03-24 08:10:00
9737.342507392685,2023-03-24 08:15:00
9748.373057507792,2023-03-24 08:20:00
9771.549502815227,2023-03-24 08:25:00
9768.566321582564,2023-03-24 08:30:00
9740.90985966004,2023-03-24 08:35:00
9721.330222266237,2023-03-24 08:40:00
9696.873689778666,2023-03-24 08:45:00
9756.109589078345,2023-03-24 08:50:00
9778.962145029971,2023-03-24 08:55:00
9731.489883441993,2023-03-24 09:00:00
9758.556437722364,2023-03-24 09:05:00
9837.247308420012,2023-03-24 09:10:00
9816.03613909177,2023-03-24 09:15:00
9789.193720803776,2023-03-24 09:20:00
9812.422990202525,2023-03-24 09:25:00
9829.298121199825,2023-03-24 09:30:00
9788.39597353525,2023-03-24 09:35:00
9770.258243732818,2023-03-24 09:40:00
9773.191274032512,2023-03-24 09:45:00
9769.928350336471,2023-03-24 09:50:00
9758.994958855132,2023-03-24 09:55:00
9742.865646282355,2023-03-24 10:00:00
9711.411878656812,2023-03-24 10:05:00
9681.601656080404,2023-03-24 10:10:00
9696.928519967118,2023-03-24 10:15:00
9705.677037517646,2023-03-24 10:20:00
9722.457357771764,2023-03-24 10:25:00
9678.628212113003,2023-03-24 10:30:00
9712.975145525406,2023-03-24 10:35:00
9692.91744317017,2023-03-24 10:40:00
9728.849338172891,2023-03-24 10:45:00
9725.941084351907,2023-03-24 10:50:00
9735.470256191264,2023-03-24 10:55:00
9726.730721374222,2023-03-24 11:00:00
9711.475846774945,2023-03-24 11:05:00
9743.500514296213,2023-03-24 11:10:00
9706.626499940972,2023-03-24 11:15:00
9714.034183273086,2023-03-24 11:20:00
9704.217542989025,2023-03-24 11:25:00
9673.026311464379,2023-03-24 11:30:00
9684.04856899626,2023-03-24 11:35:00
9692.774618333051,2023-03-24 11:40:00
9685.443599524715,2023-03-24 11:45:00
9687.289961045752,2023-03-24 11:50:00
9670.179160972306,2023-03-24 11:55:00
9684.368149813035,2023-03-24 12:00:00
9666.249977432855,2023-03-24 12:05:00
9640.292902146795,2023-03-24 12:10:00
9592.7252614098,2023-03-24 12:15:00
9536.79027465693,2023-03-24 12:20:00
9581.558009073357,2023-03-24 12:25:00
9562.844002677122,2023-03-24 12:30:00
9580.646734330872,2023-03-24 12:35:00
9538.530085548828,2023-03-24 12:40:00
9508.489160499046,2023-03-24 12:45:00
9519.015802599559,2023-03-24 12:50:00
9519.792965919145,2023-03-24 12:55:00
9530.338656795244,2023-03-24 13:00:00
9508.73809996299,2023-03-24 13:05:00
9524.56393557153,2023-03-24 13:10:00
9545.43448393769,2023-03-24 13:15:00
9550.022375111797,2023-03-24 13:20:00
9573.483856107512,2023-03-24 13:25:00
9552.281362042793,2023-03-24 13:30:00
9571.71662524707,2023-03-24 13:35:00
9594.019291900317,2023-03-24 13:40:00
9586.904985358784,2023-03-24 13:45:00
9617.914138081738,2023-03-24 13:50:00
9607.54960519291,2023-03-24 13:55:00
9596.849905174891,2023-03-24 14:00:00
9598.114731940994,2023-03-24 14:05:00
9601.855926337013,2023-03-24 14:10:00
9624.934970925371,2023-03-24 14:15:00
9619.266155009487,2023-03-24 14:20:00
9629.119464666615,2023-03-24 14:25:00
9636.507635186086,2023-03-24 14:30:00
9634.734451792308,2023-03-24 14:35:00
9636.06530144594,2023-03-24 14:40:00
9630.12339412279,2023-03-24 14:45:00
9630.182085459452,2023-03-24 14:50:00
9640.526859519103,2023-03-24 14:55:00
9639.936704697977,2023-03-24 15:00:00
9612.8950296805,2023-03-24 15:05:00
9624.902199146072,2023-03-24 15:10:00
9630.562108712118,2023-03-24 15:15:00
9634.341623142878,2023-03-24 15:20:00
9580.779273351054,2023-03-24 15:25:00
9566.300084540764,2023-03-24 15:30:00
9574.253487944225,2023-03-24 15:35:00
9529.926207345645,2023-03-24 15:40:00
9542.685624219546,2023-03-24 15:45:00
9559.742061519244,2023-03-24 15:50:00
9546.050134497056,2023-03-24 15:55:00
9530.839940894315,2023-03-24 16:00:00
9498.116206686567,2023-03-24 16:05:00
9495.63667927138,2023-03-24 16:10:00
9499.90902090899,2023-03-24 16:15:00
9462.605435848604,2023-03-24 16:20:00
9449.188228656272,2023-03-24 16:25:00
9430.580958093771,2023-03-24 16:30:00
9446.802043237458,2023-03-24 16:35:00
9492.803414638856,2023-03-24 16:40:00
9511.768033328422,2023-03-24 16:45:00
9509.732134556243,2023-03-24 16:50:00
9522.473948630462,2023-03-24 16:55:00
9530.021109183352,2023-03-24 17:00:00
9523.430198894212,2023-03-24 17:05:00
9532.245290461251,2023-03-24 17:10:00
9534.403539874771,2023-03-24 17:15:00
9525.59602966405,2023-03-24 17:20:00
9539.62098517246,2023-03-24 17:25:00
9528.26290788121,2023-03-24 17:30:00
9531.707710967878,2023-03-24 17:35:00
9523.657164732585,2023-03-24 17:40:00
9512.41279120467,2023-03-24 17:45:00
9518.38037195898,2023-03-24 17:50:00
9504.579749819854,2023-03-24 17:55:00
9510.403926962832,2023-03-24 18:00:00
9510.907611210863,2023-03-24 18:05:00
9536.632181005845,2023-03-24 18:10:00
9536.72457911528,2023-03-24 18:15:00
9573.83108051143,2023-03-24 18:20:00
9552.383475150982,2023-03-24 18:25:00
9549.749070909538,2023-03-24 18:30:00
9539.858143019297,2023-03-24 18:35:00
9539.658573846737,2023-03-24 18:40:00
9537.244038148294,2023-03-24 18:45:00
9538.449890282223,2023-03-24 18:50:00
9544.374879220793,2023-03-24 18:55:00
9541.520420710813,2023-03-24 19:00:00
9538.598825924913,2023-03-24 19:05:00
9562.492517206141,2023-03-24 19:10:00
9563.913771894346,2023-03-24 19:15:00
9564.850835013607,2023-03-24 19:20:00
9568.622555961976,2023-03-24 19:25:00
9599.069233002583,2023-03-24 19:30:00
9593.05099753208,2023-03-24 19:35:00
9599.7684545014,2023-03-24 19:40:00
9588.512140091874,2023-03-24 19:45:00
9596.37590710021,2023-03-24 19:50:00
9600.141465214858,2023-03-24 19:55:00
9598.40333518497,2023-03-24 20:00:00
9600.307950165043,2023-03-24 20:05:00
9587.337833728114,2023-03-24 20:10:00
9570.374932923238,2023-03-24 20:15:00
9567.04099157072,2023-03-24 20:20:00
9573.971162896076,2023-03-24 20:25:00
9564.453570976177,2023-03-24 20:30:00
9562.928872664788,2023-03-24 20:35:00
9551.149261387656,2023-03-24 20:40:00
9562.761620127925,2023-03-24 20:45:00
9565.66768221415,2023-03-24 20:50:00
9565.354379719416,2023-03-24 20:55:00
9576.899889520178,2023-03-24 21:00:00
9577.38259326152,2023-03-24 21:05:00
9591.478979186484,2023-03-24 21:10:00
9599.569637234132,2023-03-24 21:15:00
9600.550252269277,2023-03-24 21:20:00
9621.17933910213,2023-03-24 21:25:00
9614.526074247728,2023-03-24 21:30:00
9614.36228809438,2023-03-24 21:35:00
9607.644933788697,2023-03-24 21:40:00
9598.642790698179,2023-03-24 21:45:00
9600.298425185154,2023-03-24 21:50:00
9602.919181633213,2023-03-24 21:55:00
9598.075660203764,2023-03-24 22:00:00
9594.677647839258,2023-03-24 22:05:00
9593.082569461683,2023-03-24 22:10:00
9589.145160708646,2023-03-24 22:15:00
9590.635390807012,2023-03-24 22:20:00
9590.659039378384,2023-03-24 22:25:00
9589.8699507489,2023-03-24 22:30:00
9586.439500645765,2023-03-24 22:35:00
9582.633657286087,2023-03-24 22:40:00
9578.94776540018,2023-03-24 22:45:00
9587.462782827535,2023-03-24 22:50:00
9588.021128075043,2023-03-24 22:55:00
9588.507984309266,2023-03-24 23:00:00
9582.108699169079,2023-03-24 23:05:00
9583.42744615979,2023-03-24 23:10:00
9584.482804586212,2023-03-24 23:15:00
9596.2727619221,2023-03-24 23:20:00
9600.049534010062,2023-03-24 23:25:00
9589.360283246258,2023-03-24 23:30:00
9594.556702906708,2023-03-24 23:35:00
