account_value,date
9768.637541498047,2023-03-24 10:35:00
9753.634624017579,2023-03-24 10:40:00
9772.924089349608,2023-03-24 10:45:00
9772.924089349608,2023-03-24 10:50:00
9805.073198236327,2023-03-24 10:55:00
9800.786650384765,2023-03-24 11:00:00
9760.06444579492,2023-03-24 11:05:00
9788.99864379297,2023-03-24 11:10:00
9860.798320306641,2023-03-24 11:15:00
9849.010313714844,2023-03-24 11:20:00
9852.225224603517,2023-03-24 11:25:00
9808.288109125,2023-03-24 11:30:00
9876.872874749999,2023-03-24 11:35:00
9946.529277337891,2023-03-24 11:40:00
9879.016148675782,2023-03-24 11:45:00
9879.016148675782,2023-03-24 11:50:00
9879.016148675782,2023-03-24 11:55:00
9849.010313714844,2023-03-24 12:00:00
9817.932841791015,2023-03-24 12:05:00
9788.99864379297,2023-03-24 12:10:00
9745.061528314454,2023-03-24 12:15:00
9732.201884759766,2023-03-24 12:20:00
9753.634624017579,2023-03-24 12:25:00
9753.634624017579,2023-03-24 12:30:00
9755.777897943359,2023-03-24 12:35:00
9702.196049798828,2023-03-24 12:40:00
9642.184379876953,2023-03-24 12:45:00
9666.832030023437,2023-03-24 12:50:00
9672.19021483789,2023-03-24 12:55:00
9662.545482171874,2023-03-24 13:00:00
9649.685838617188,2023-03-24 13:05:00
9680.763310541015,2023-03-24 13:10:00
9680.763310541015,2023-03-24 13:15:00
9680.763310541015,2023-03-24 13:20:00
9680.763310541015,2023-03-24 13:25:00
9642.184379876953,2023-03-24 13:30:00
9672.19021483789,2023-03-24 13:35:00
9701.124412835938,2023-03-24 13:40:00
9701.124412835938,2023-03-24 13:45:00
9730.058610833985,2023-03-24 13:50:00
9722.55715209375,2023-03-24 13:55:00
9722.55715209375,2023-03-24 14:00:00
9722.55715209375,2023-03-24 14:05:00
9737.560069574218,2023-03-24 14:10:00
9760.06444579492,2023-03-24 14:15:00
9763.279356683594,2023-03-24 14:20:00
9768.637541498047,2023-03-24 14:25:00
9788.99864379297,2023-03-24 14:30:00
9799.715013421874,2023-03-24 14:35:00
9815.789567865235,2023-03-24 14:40:00
9804.001561273437,2023-03-24 14:45:00
9806.144835199219,2023-03-24 14:50:00
9797.571739496094,2023-03-24 14:55:00
9797.571739496094,2023-03-24 15:00:00
9797.571739496094,2023-03-24 15:05:00
9790.07028075586,2023-03-24 15:10:00
9790.07028075586,2023-03-24 15:15:00
9790.07028075586,2023-03-24 15:20:00
9749.348076166016,2023-03-24 15:25:00
9695.766228021484,2023-03-24 15:30:00
9730.058610833985,2023-03-24 15:35:00
9701.124412835938,2023-03-24 15:40:00
9723.62878905664,2023-03-24 15:45:00
9739.7033435,2023-03-24 15:50:00
9735.416795648438,2023-03-24 15:55:00
9701.124412835938,2023-03-24 16:00:00
9672.19021483789,2023-03-24 16:05:00
9631.468010248047,2023-03-24 16:10:00
9655.044023431641,2023-03-24 16:15:00
9600.390538324218,2023-03-24 16:20:00
9642.184379876953,2023-03-24 16:25:00
9681.834947503907,2023-03-24 16:30:00
9673.261851800782,2023-03-24 16:35:00
9733.273521722655,2023-03-24 16:40:00
9733.273521722655,2023-03-24 16:45:00
9763.279356683594,2023-03-24 16:50:00
9778.282274164061,2023-03-24 16:55:00
9788.99864379297,2023-03-24 17:00:00
9760.06444579492,2023-03-24 17:05:00
9876.872874749999,2023-03-24 17:10:00
9914.380168451173,2023-03-24 17:15:00
9949.744188226563,2023-03-24 17:20:00
9969.033653558594,2023-03-24 17:25:00
10001.18276244531,2023-03-24 17:30:00
9980.82166015039,2023-03-24 17:35:00
9939.027818597655,2023-03-24 17:40:00
9939.027818597655,2023-03-24 17:45:00
9891.875792230469,2023-03-24 17:50:00
9891.875792230469,2023-03-24 17:55:00
9909.021983636718,2023-03-24 18:00:00
9909.021983636718,2023-03-24 18:05:00
9879.016148675782,2023-03-24 18:10:00
9879.016148675782,2023-03-24 18:15:00
9939.027818597655,2023-03-24 18:20:00
9969.033653558594,2023-03-24 18:25:00
9975.463475335937,2023-03-24 18:30:00
9971.176927484375,2023-03-24 18:35:00
9970.105290521484,2023-03-24 18:40:00
